"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 13, 1998","1,075.75","1,090.25","1,097.75","1,076.25","20.93K","-1.35%"
"Aug 12, 1998","1,090.50","1,071.50","1,090.75","1,070.00","18.11K","1.82%"
"Aug 11, 1998","1,071.00","1,088.25","1,090.25","1,058.00","20.12K","-1.61%"
"Aug 10, 1998","1,088.50","1,093.50","1,098.00","1,085.50","8.05K","-0.37%"
"Aug 07, 1998","1,092.50","1,093.50","1,108.50","1,087.75","20.32K","0.00%"
"Aug 06, 1998","1,092.50","1,089.50","1,097.50","1,078.50","17.37K","0.37%"
"Aug 05, 1998","1,088.50","1,073.75","1,092.00","1,060.00","25.75K","1.35%"
"Aug 04, 1998","1,074.00","1,118.25","1,126.75","1,073.50","29.26K","-3.89%"
"Aug 03, 1998","1,117.50","1,122.25","1,128.25","1,114.25","20.12K","-2.49%"
"Jul 31, 1998","1,146.00","1,146.25","1,149.25","1,116.25","18.41K","0.00%"
"Jul 30, 1998","1,146.00","1,129.75","1,150.50","1,129.00","16.52K","1.48%"
"Jul 29, 1998","1,129.25","1,135.50","1,145.75","1,126.50","21.02K","-0.55%"
"Jul 28, 1998","1,135.50","1,153.50","1,154.75","1,121.75","26.08K","-1.54%"
"Jul 27, 1998","1,153.25","1,146.00","1,155.00","1,134.00","20.41K","0.50%"
"Jul 24, 1998","1,147.50","1,147.50","1,156.75","1,135.25","19.85K","0.00%"
"Jul 23, 1998","1,147.50","1,172.50","1,175.00","1,146.00","21.48K","-2.07%"
"Jul 22, 1998","1,171.75","1,172.50","1,177.00","1,162.00","21.91K","-0.09%"
"Jul 21, 1998","1,172.75","1,193.75","1,196.75","1,170.25","21.21K","-1.74%"
"Jul 20, 1998","1,193.50","1,193.75","1,199.75","1,187.00","15.98K","-0.02%"
"Jul 17, 1998","1,193.75","1,191.00","1,197.00","1,190.50","10.59K","0.21%"
"Jul 16, 1998","1,191.25","1,183.50","1,193.50","1,178.25","16.15K","0.65%"
"Jul 15, 1998","1,183.50","1,183.75","1,190.50","1,183.00","15.80K","-0.19%"
"Jul 14, 1998","1,185.75","1,173.50","1,189.75","1,173.00","15.02K","1.02%"
"Jul 13, 1998","1,173.75","1,170.25","1,176.75","1,164.00","15.63K","0.54%"
"Jul 10, 1998","1,167.50","1,167.50","1,177.50","1,159.50","19.27K","0.00%"
"Jul 09, 1998","1,167.50","1,175.00","1,176.75","1,164.75","17.30K","-0.64%"
