"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 21, 2018","90.70","93.50","93.85","90.70","2.66M","-3.36%"
"Dec 20, 2018","93.85","92.00","94.85","91.85","1.56M","0.91%"
"Dec 19, 2018","93.00","92.30","93.00","90.60","2.02M","1.03%"
"Dec 18, 2018","92.05","93.80","93.85","91.00","3.30M","-1.87%"
"Dec 17, 2018","93.80","94.90","94.90","93.80","1.11M","-1.21%"
"Dec 14, 2018","94.95","93.80","94.95","93.80","841.21K","0.16%"
"Dec 13, 2018","94.80","94.05","94.95","94.05","1.87M","0.64%"
"Dec 12, 2018","94.20","93.80","94.50","93.80","2.54M","0.53%"
"Dec 11, 2018","93.70","93.50","94.25","93.30","1.55M","0.21%"
"Dec 10, 2018","93.50","94.25","94.30","93.30","3.44M","-0.80%"
"Dec 07, 2018","94.25","93.40","94.85","93.40","1.75M","1.13%"
"Dec 06, 2018","93.20","93.50","93.95","93.00","1.72M","-0.32%"
"Dec 05, 2018","93.50","93.00","93.95","92.05","2.86M","-0.53%"
"Dec 04, 2018","94.00","92.00","94.25","91.55","4.93M","2.12%"
"Dec 03, 2018","92.05","94.00","95.00","91.50","2.63M","-2.07%"
"Nov 29, 2018","94.00","94.00","94.15","93.80","3.85M","0.21%"
"Nov 28, 2018","93.80","93.90","94.00","93.30","1.06M","-0.16%"
"Nov 27, 2018","93.95","93.85","93.95","93.10","1.79M","0.11%"
"Nov 26, 2018","93.85","94.30","94.65","93.10","2.10M","-0.69%"
"Nov 23, 2018","94.50","91.25","94.80","90.60","2.84M","3.56%"
"Nov 22, 2018","91.25","91.00","91.65","90.05","506.90K","-0.16%"
"Nov 21, 2018","91.40","90.50","91.40","88.10","1.20M","0.99%"
"Nov 20, 2018","90.50","88.10","91.70","87.00","1.84M","2.03%"
"Nov 19, 2018","88.70","89.00","89.00","88.00","2.06M","-0.22%"
"Nov 16, 2018","88.90","85.25","89.30","85.25","5.05M","5.21%"
"Nov 15, 2018","84.50","82.60","85.80","82.00","5.19M","2.30%"
"Nov 14, 2018","82.60","80.00","82.60","79.80","1.57M","3.51%"
"Nov 13, 2018","79.80","79.95","80.00","79.05","1.26M","-0.25%"
"Nov 12, 2018","80.00","80.50","80.50","79.85","1.50M","0.00%"
"Nov 09, 2018","80.00","82.50","82.50","79.80","1.10M","-3.38%"
"Nov 08, 2018","82.80","82.00","82.80","80.10","1.36M","0.24%"
"Nov 07, 2018","82.60","82.65","82.90","81.40","1.25M","-0.06%"
"Nov 06, 2018","82.65","82.55","83.35","82.55","2.30M","0.79%"
"Nov 05, 2018","82.00","82.00","83.30","81.75","2.21M","-0.18%"
"Oct 31, 2018","82.15","79.80","82.15","79.80","1.72M","3.33%"
"Oct 30, 2018","79.50","80.95","81.05","79.10","2.82M","-2.99%"
"Oct 29, 2018","81.95","82.00","82.50","81.05","458.61K","1.17%"
"Oct 26, 2018","81.00","81.00","81.90","80.10","601.11K","-0.43%"
"Oct 25, 2018","81.35","82.35","82.35","81.00","1.70M","-1.51%"
"Oct 24, 2018","82.60","83.20","83.50","82.60","1.11M","-0.48%"
"Oct 23, 2018","83.00","83.60","84.05","82.90","1.12M","-0.42%"
"Oct 22, 2018","83.35","82.50","83.60","82.10","1.79M","0.48%"
"Oct 19, 2018","82.95","82.15","82.95","81.05","1.22M","1.16%"
"Oct 18, 2018","82.00","82.95","82.95","81.20","1.32M","-1.15%"
"Oct 17, 2018","82.95","81.30","83.45","81.30","2.78M","2.41%"
